Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2025-03-13,-0.03364366852013578,0.00044804687500010765,-0.01656755108980945,0.003274586035690863,-0.014254878884995215,-0.04511911727935203,-0.013066535603913354,0.0061570868715543625,-0.0191372959575411,0.01342656062199521,-0.020346874180037,-0.041883930641912426,0.0016476681746258048,-0.015342729820055911,0.14603483622811297,0.0008596830482121565,-0.011891159529354933,-0.004575373554041917,-0.006346005127646381,-0.02755590547310527,0.014568899654531453,-0.011741070600337244,-0.012775243517451518,0.0013065908975262719,0.015675212755012824,0.0008522036012406087,-0.012889101646806789,0.026297154690071434,0.005357180414151896,-0.008215922929930009
2025-03-14,0.01817060735629683,0.0034223923890350783,0.03587722592342946,0.015628860908271536,0.018991374632621127,0.028188698222702202,0.013909870075994313,0.022199099333117145,0.0182718756362259,0.020425108689391847,0.03163044847308605,0.011691857620140356,0.013450088279354233,0.010374283335693457,0.014767867630974818,-0.0011044108749224124,0.032195013998780775,0.0007235284519779839,0.007831887637867574,0.02950032428841931,-0.001478203866519201,0.025846843279256015,-0.013491130723752742,-0.0036775051979596185,0.019418618321850323,0.014807287434561944,0.009891949842493863,-0.003202839149000214,-0.002664359328213517,0.010059070961024874
2025-03-17,0.00238884488132296,0.011029364913140549,-0.004705739690661903,0.0002472563223876456,0.008832886691704678,0.004831848013393758,0.006446273731590013,0.010826626557036256,0.007299282493494097,0.014606358750339554,0.018341098619338858,0.008027119478000166,0.004535241049820948,0.018602789636049,0.06819132428369734,0.00018425637090291325,0.006410200097979324,0.013880842013295203,0.013807873908034507,0.018615803361377026,0.010985481610807923,0.0003603424164022595,0.028467669297810305,0.010656597095583198,0.016174164123535117,0.021221723619593957,0.008288125681655822,0.001836125284592649,0.002671477103153519,0.024721798895884328
2025-03-18,-0.006121483918662407,0.004666205524146205,-0.006278852872168339,-0.0017299893032922675,-0.017306872569263887,-0.007194956573542743,-0.009689591744141635,0.013167819567897032,-0.00010066562166899384,0.0026660168833159137,0.0007980600355026457,-0.012876620155648055,-0.003231597194651048,-0.02379730608610131,0.008952881956207692,0.008658828873857383,0.004445827628737353,-0.010553415062439231,-0.00121720931572733,-0.014946860156456077,-0.0007384712960030182,-0.013326532108777878,-0.005291715139721487,-0.012075732656854687,-0.017463149389141952,0.009578772162503357,0.0006576034336587266,0.013287510778787093,-0.007992908593113635,-0.0213812176835132
2025-03-19,0.011989294383784266,-0.009100875418269871,0.030184174863326918,0.06839133064340963,0.005672539805543275,0.0023678879608364234,0.013598644848156427,0.02014803521145203,0.009461524467472504,-0.011167295315783088,0.010076474796811175,0.011013548138713247,-0.005196965615199334,0.021623759962132505,-0.06944441480564656,-0.007671199432791043,0.017619265790091987,-0.0014413156252491843,0.010935465274947154,0.015173658711275406,-0.007390250935551235,0.011211979645716852,-0.004365021217855758,0.005127915453663423,0.0031478208223367776,-0.0011909003582272204,0.015234358726544439,-0.006556721675967547,-0.0008952756323663547,0.008645928206405529
2025-03-20,-0.0052964103352275416,-0.002248587347832509,0.0006650968615891095,0.0012165839404909562,-0.006998993908209239,-0.0012886335714262787,-0.00818064663191631,0.004388913180793708,-0.01425865282801475,-0.015595537450245556,0.009581163316836783,0.005941869464522798,0.010735708404934652,-0.03555427050520865,-0.006633571691278095,0.00018405287616318766,-0.0004182509456875927,0.006206701973907602,0.00026061048079695226,-0.01266237423401051,0.007551656447751576,-0.0025269737708730755,-0.015481535641733046,-0.0060509324691598865,-0.0068115671567712255,0.01609693042416893,-0.0010886371921708937,-0.004323989315241472,-0.00358422602149977,-0.0060234124883186135
2025-03-21,0.019476870855058115,0.0031742000154797445,-0.0011815457277190022,0.03055024430572062,-0.0013977548739029233,0.0056982700346186466,-0.005278739543751243,-0.0001214072461142024,0.006069173279554585,-0.01201864064656255,0.004371973421265274,-0.012291840830979117,-0.0036512128346031236,0.0022603646392509447,0.012520916355276412,0.0037418758088856308,0.01096193775538179,-0.014918963264754836,-0.005081425272292384,-0.0060157574959164295,-0.017101263476979045,0.011425947341478171,-0.05455048894587167,-0.0051328123911802415,-0.010942422148372044,0.010854660523121229,-0.011310740317792667,0.005485712827717482,-0.0017985165733075403,0.0047326794842956765
2025-03-24,0.011270405492856295,-0.0052525111290566695,0.02717079910199982,0.015664439259850615,0.017541276963757957,0.019029335808028236,0.011111134462036487,0.0016388726704761325,0.007239103431839089,0.003317742677826807,0.026471247035668277,0.035939044102355266,0.008233442920857037,0.018780516978022854,-0.0016488423392396756,-0.002077929392736988,0.026610948601145656,0.004077454299736605,0.0007530480110320426,0.01855542215221795,-0.00859202069072773,0.004651578902047371,-0.008095422902466787,-0.006239197739534297,0.010673899899019679,-0.0006771318612150967,0.0244592485416959,-0.00977494626819353,0.004504435616418112,0.017562192519757103
2025-03-25,0.013681893403326706,-0.023920158452994333,0.005110532046530336,0.009342191809986078,0.002780421881004802,0.009267033340434327,0.0003280233400446697,0.005575070567967799,0.014274309251543382,-0.026729159444250472,0.010067276506209089,-0.007642188369729408,0.0012744347693809388,0.005836183036509235,-0.0008257040042115582,-0.013901580666331292,0.012376047813318802,-0.0020304480905710687,0.0040893772535379735,0.002285381113055651,-0.0480987426003715,0.005291587363635442,-0.01261312482296384,-0.016903010792315154,3.858219831487375e-05,-0.005943867036241501,0.0021810568256890317,-0.0016069784507393159,-0.0026905591029200426,-0.031203523129277322
2025-03-26,-0.009921793165153625,-0.0037476176477256873,-0.011744441445315168,-0.022126038486011246,-0.004407252585523103,-0.026402470744527617,0.013280840784109182,0.01223332981457359,-0.008168505324958497,0.007361328948951584,-0.020514079054454015,0.0031580228795189402,0.004714312761734396,0.001760690748883853,-0.0322314323163172,0.004347266983409925,-0.0003982319090133357,0.017584640712162702,0.021699377209558834,-0.00534206725875408,0.0027312832168866485,-0.013133926493846482,-0.012022889100548939,0.022904418783897595,0.010830593279569811,0.0092904964635796,-0.0012767757171391336,0.015865712014600408,-0.0017985165733075403,0.005309095561644828
2025-03-27,0.010472655337889991,0.00019625645307885797,-0.014420277338370813,0.003136362638041623,-0.005306217739034835,-0.011317046002761844,-0.006472481452402867,-0.007858589716174036,-0.003274477426591149,-0.00955593409472888,-0.02613604761405941,0.001656880389433013,0.004926816234114728,-0.016497535745253922,0.008539742198459432,0.008718795767167498,-0.011592284629200478,0.010282794276232243,-0.002838140726351135,-0.027770437763765754,-0.0057882434763092405,0.0015641853210581758,0.0009127652865554836,0.01278674620316278,0.0016013989724608102,-0.004785876969287672,0.016502971691128465,0.01765504288612041,0.005405357106342601,0.004928957474828577
2025-03-28,-0.026580353115021937,0.0038591857793690565,-0.02404227887751298,-0.032382351806114595,-0.028322972497278553,-0.02822071566312545,-0.0087947927351818,-0.0033603215067717906,-0.023693353167987485,-0.024971652275855405,-0.028268783146206733,-0.012626518212236815,-0.01788299885044331,-0.008976069180808732,-0.03852674523403099,0.0035554576944403227,-0.021239637092338004,-0.0052303523941297225,-0.017909130639905846,-0.024252263839302013,0.01860736200005797,-0.030160272375136965,-0.03814592735286226,-0.004030637908127188,-0.0033880925676660345,0.0006205059768820131,-0.020036527586893893,-0.0006672596139050135,0.002688148152452552,-0.005605439639662868
